product_category_name,price,payment_sequential,payment_installments,bank_clients,month,year
tv_internet,134.47,1,3,Wendy,7,2018
associacoes_clubes,17.71,1,1,Leila,10,2021
padaria,216.63,1,4,Hieu,6,2016
eletronicos,108.76,1,3,Miguel,2,2017
lavanderia,52.64,1,1,Heba,6,2017
ingresso_entretenimento,45.09,1,1,Hieu,11,2022
vestuario_e_acessorios,78.91,1,1,Cynthia,11,2019
mercadorias_em_geral,84.56,1,1,Adel,7,2015
outros_esportes,69.16,1,3,Petra,11,2021
videogames,330.11,1,2,Mike,6,2021
artigos_esportivos,185.05,1,1,Karina,5,2016
assinatura_de_servicos,172.84,1,1,Richard,12,2019
salao_barbearia,2048.12,1,1,Khalid,4,2017
hospedagem,74.63,1,1,Petra,9,2021
cinema,143.06,1,1,Cynthia,1,2022
cursos_idiomas,136.6,1,4,Adel,11,2022
outros_cursos,1.86,1,8,Kassa,3,2016
cinema,28.75,1,6,Amy,11,2019
brinquedos_artigos_infantis,49.09,1,1,Luiz,4,2020
produtos_de_beleza,68.96,1,5,Zhigang,11,2016
combustível,45.09,1,4,Claudio,10,2022
assinatura_de_servicos,16.38,1,1,Qinghua,5,2016
supermercado_mercearia,65.77,1,1,Xiaoling,9,2020
supermercado_mercearia,5.94,1,2,Yuhua,7,2021
lavanderia,250.68,1,1,Shah,3,2021
cinema,36.27,1,1,Nur,2,2020
cafeteria,210.81,1,5,Dolores,10,2017
veterinario,52.92,1,3,Kim,11,2016
loja_de_conveniencia,97.54,11,1,Nikolay,10,2018
ingresso_entretenimento,114.79,1,1,Nikolay,11,2022
veterinario,113.77,2,1,Joseph,8,2016
videogames,101.74,1,3,Jacob,8,2020
hospedagem,609.56,1,2,Saroj,5,2018
brinquedos_artigos_infantis,501.36,1,1,Norma,10,2022
passagem_aerea_taxas,38.23,2,1,Jianming,3,2020
outros_gastos_saude,41.27,1,1,Luz,12,2018
passagem_aerea_taxas,42.27,1,10,Sam,4,2020
medico,344.55,1,6,Tania,10,2022
supermercado_mercearia,793.09,1,8,Adam,6,2020
combustível,137.99,1,10,Lal,9,2017
assinatura_de_servicos,42.13,1,2,Solomon,7,2018
spa_massagem,65.0,1,1,Monica,12,2021
farmacia,56.36,1,4,Gregory,10,2020
jardinagem,63.01,1,3,Yusuf,8,2017
vestuario_e_acessorios,66.84,1,1,Priyanka,9,2017
associacoes_clubes,219.75,1,6,Claudio,6,2019
veterinario,228.78,1,1,Hieu,6,2016
jardinagem,32.1,1,2,Priyanka,2,2016
salao_barbearia,34.63,1,18,Xiaoling,8,2015
padaria,300.0,1,1,Michael,8,2017
eletronicos,240.22,1,2,Mikhail,6,2015
videogames,87.32,1,4,Mariama,1,2017
ingresso_entretenimento,51.14,1,5,Amy,6,2018
estacionamento,123.49,1,2,Gang,11,2017
cursos_idiomas,64.46,4,7,Radha,11,2016
brinquedos_artigos_infantis,307.09,1,1,Shu,9,2016
outros_esportes,110.69,1,1,Usha,3,2021
dentista,128.36,1,3,Kim,12,2021
jardinagem,287.97,1,1,Adam,10,2018
cursos_idiomas,227.96,1,3,Adel,11,2015
restaurantes,20.61,1,1,Solomon,5,2017
farmacia,97.77,1,3,Ramesh,8,2015
outros_cursos,194.12,1,15,Dolores,9,2018
cinema,68.37,1,1,Adel,11,2016
academia,47.68,1,1,Usha,3,2020
outros_gastos_saude,291.43,1,1,Kim,2,2017
medico,66.67,1,3,Luz,5,2017
artigos_esportivos,47.52,1,2,Osman,7,2018
padaria,438.18,1,1,Sergey,11,2018
passagem_aerea_taxas,32.69,1,6,Priyanka,4,2015
moveis_decoracao,39.23,1,2,Pramila,8,2022
vestuario_e_acessorios,239.8,1,2,Linh,5,2021
medico,38.0,1,1,Joseph,11,2015
padaria,116.57,1,1,Norma,1,2020
eletronicos,105.94,1,2,Mohamad,12,2019
passagem_aerea_taxas,92.1,1,1,Simone,3,2017
tv_internet,167.4,1,1,Xiaoling,7,2017
ingresso_entretenimento,123.01,1,1,Jianmin,9,2019
cinema,417.45,1,1,Gopal,6,2016
outros_gastos_saude,134.6,1,4,Xiaomin,1,2019
salao_barbearia,371.68,1,1,Gustavo,4,2020
outros_gastos_saude,263.89,1,1,Khalid,10,2020
outros_cursos,118.83,1,3,Solomon,10,2019
cinema,173.13,1,10,Linh,9,2022
assinatura_de_servicos,89.91,1,5,Zhihua,3,2018
combustível,170.28,1,1,Hatice,10,2017
combustível,11.85,1,6,Petra,8,2019
taxi_transporte_por_aplicativo,214.03,1,1,Joao,11,2015
cafeteria,33.0,1,4,Shu,8,2019
taxi_transporte_por_aplicativo,183.52,1,3,Pramila,2,2020
produtos_de_beleza,82.59,1,1,Sam,12,2015
outros_gastos_saude,25.75,1,1,Jianmin,5,2022
padaria,97.34,1,1,Ida,3,2021
outros_cursos,43.6,1,1,Qiang,7,2017
livraira_papelaria,146.12,1,1,Qiang,8,2020
vestuario_e_acessorios,115.36,1,1,Yoko,4,2016
livraira_papelaria,21.77,1,5,Yoko,7,2015
tv_internet,185.39,1,1,Dolores,3,2022
lavanderia,5.94,1,10,Nikolay,10,2016
pet_shop,138.81,1,1,Hieu,10,2018
ingresso_entretenimento,185.84,1,3,Kim,9,2020
salao_barbearia,475.04,1,1,Kathy,1,2021
padaria,167.61,1,3,Ida,7,2015
brinquedos_artigos_infantis,478.46,1,1,Tania,1,2021
outros_esportes,224.91,1,2,Miguel,1,2018
estacionamento,128.19,1,3,Yoko,3,2020
loja_de_conveniencia,79.33,1,1,Leila,8,2019
livraira_papelaria,117.93,1,1,Ida,5,2016
salao_barbearia,107.22,1,7,Priyanka,12,2015
outros_esportes,201.05,1,1,Jianming,4,2018
assinatura_de_servicos,85.24,1,1,Suresh,7,2015
passagem_aerea_taxas,494.42,1,1,Chantal,3,2021
dentista,266.76,1,8,Jianmin,3,2019
mercadorias_em_geral,29.22,1,1,Abdul,10,2022
restaurantes,24.0,1,1,Herbert,10,2021
produtos_de_beleza,78.65,1,1,Shu,11,2021
academia,277.12,1,1,Amy,11,2016
salao_barbearia,161.01,1,1,Qinghua,3,2022
artigos_esportivos,55.31,1,4,Zainab,9,2015
lavanderia,251.28,1,8,Qinghua,9,2016
mercadorias_em_geral,22.68,1,1,Miguel,11,2020
cinema,175.25,1,1,Shigeru,6,2022
videogames,95.44,1,10,Mikhail,4,2022
assinatura_de_servicos,59.82,1,3,Khalid,9,2018
entrega,76.58,1,1,Lal,6,2021
outros_cursos,356.13,1,4,Yuhua,12,2015
entrega,358.82,1,1,Linh,12,2021
artigos_esportivos,328.4,1,1,Sara,2,2018
bares_e_bebidas,422.61,1,4,Osman,5,2018
assinatura_de_servicos,675.01,1,1,Kamal,2,2021
salao_barbearia,253.18,1,1,Ursula,11,2015
jardinagem,53.0,1,1,Monica,6,2015
moveis_decoracao,141.67,1,3,Solomon,1,2016
jardinagem,71.82,1,3,Nur,9,2020
moveis_decoracao,159.75,1,1,Usha,7,2015
outros_cursos,248.38,1,3,Hatice,2,2015
artigos_esportivos,60.07,1,1,Elizabeth,3,2015
tv_internet,230.85,1,2,Manfred,10,2019
artigos_esportivos,1240.85,1,2,Farzana,5,2015
outros_cursos,206.41,1,5,Adam,1,2016
videogames,308.16,1,3,Tun,8,2022
restaurantes,165.25,1,1,Leila,9,2017
padaria,183.93,2,3,Kseniya,11,2015
veterinario,80.59,1,8,Shah,4,2016
medico,67.02,1,4,Hatice,2,2015
academia,21.75,12,10,Tania,1,2015
outros_cursos,49.2,1,3,Luiz,12,2015
artigos_esportivos,163.13,1,1,Sumitra,6,2022
videogames,72.18,1,6,Sam,5,2018
outros_esportes,33.53,1,1,Ursula,8,2016
bares_e_bebidas,132.6,1,1,Shu,9,2021
estacionamento,167.42,1,1,Khalid,5,2020
eletronicos,7.54,1,2,Kathy,9,2016
cafeteria,137.2,1,1,Tun,2,2019
pet_shop,116.22,1,10,Arthur,11,2018
brinquedos_artigos_infantis,217.64,1,2,Richard,9,2015
jardinagem,327.37,1,5,Nina,11,2018
hospedagem,90.66,1,5,Virginia,1,2015
outros_cursos,21.33,1,1,Gang,1,2022
produtos_de_beleza,64.26,1,1,Nikolay,4,2017
lavanderia,154.04,1,1,Gustavo,10,2016
cursos_idiomas,288.46,1,5,Anna,8,2022
entrega,34.13,1,3,Sara,11,2019
bares_e_bebidas,222.95,1,1,Ravi,2,2020
hospedagem,44.66,1,1,Shigeru,4,2018
academia,165.7,1,1,Adam,12,2022
tv_internet,139.8,1,1,Juana,7,2020
livraira_papelaria,237.07,1,3,Tun,4,2016
eletronicos,68.25,1,1,Ming,3,2015
outros_gastos_saude,65.09,1,5,Kim,9,2016
estacionamento,85.37,1,10,Sergio,3,2020
padaria,136.3,1,1,Mikhail,5,2016
tv_internet,199.98,1,8,Mohamad,7,2018
vestuario_e_acessorios,40.62,1,12,Ida,11,2018
cafeteria,27.8,1,1,Roman,5,2016
veterinario,279.3,4,1,Sergio,6,2019
supermercado_mercearia,66.15,1,4,Zainab,10,2021
salao_barbearia,227.56,1,1,Linh,3,2017
cursos_idiomas,92.11,1,1,Chantal,1,2021
mercadorias_em_geral,215.55,2,3,Gopal,9,2021
pet_shop,188.89,2,3,Nikolay,12,2021
loja_de_conveniencia,112.07,1,2,Adam,3,2018
moveis_decoracao,38.27,1,2,Mikhail,1,2018
cafeteria,69.62,1,1,Abdul,10,2021
outros_cursos,243.0,1,1,Pramila,1,2020
moveis_decoracao,43.48,1,1,Elizabeth,6,2016
jardinagem,185.86,1,6,Radha,11,2017
farmacia,173.99,1,1,Anna,8,2016
assinatura_de_servicos,46.0,1,1,Kathy,12,2016
restaurantes,162.85,1,1,Yoko,8,2020
combustível,49.25,1,7,Roman,11,2017
pet_shop,62.88,1,2,Roman,5,2015
passagem_aerea_taxas,1775.26,1,2,Wendy,1,2019
moveis_decoracao,50.63,1,7,Luz,9,2016
dentista,24.73,2,5,Khalid,9,2018
taxi_transporte_por_aplicativo,36.17,1,6,Priyanka,11,2015
livraira_papelaria,130.0,1,4,Xiaomin,8,2015
entrega,83.15,1,3,Joao,11,2019
entrega,260.34,1,1,Manfred,12,2018
outros_gastos_saude,200.05,1,1,Shigeru,4,2018
bares_e_bebidas,231.27,1,2,Adel,9,2018
lavanderia,42.09,1,3,Amy,4,2016
produtos_de_beleza,87.51,1,10,Jianming,7,2015
outros_esportes,240.08,1,1,Simone,10,2017
cinema,251.94,1,1,Ming,10,2017
passagem_aerea_taxas,52.78,1,1,Saroj,8,2016
passagem_aerea_taxas,95.25,1,1,Adel,6,2019
cursos_idiomas,188.09,1,3,Sita,9,2019
medico,140.98,1,1,Hatice,4,2020
restaurantes,26.42,1,8,Solomon,4,2021
salao_barbearia,71.72,1,1,Tun,12,2022
academia,192.83,1,1,Khalid,9,2018
academia,315.88,1,2,Ida,11,2020
passagem_aerea_taxas,507.84,1,1,Haiying,12,2019
outros_cursos,130.4,1,2,Solomon,8,2017
bares_e_bebidas,204.01,1,1,Norma,11,2017
assinatura_de_servicos,668.26,1,3,Manfred,3,2022
vestuario_e_acessorios,3126.5,1,1,Jacob,9,2015
pet_shop,125.07,1,1,Elizabeth,10,2017
cursos_idiomas,61.23,1,1,Kim,9,2022
padaria,92.11,1,1,Joao,3,2019
tv_internet,52.78,1,1,Sara,3,2018
jardinagem,77.57,1,2,Qinghua,12,2016
spa_massagem,63.52,1,1,Suresh,8,2015
livraira_papelaria,122.81,1,2,Qiang,5,2018
livraira_papelaria,332.2,1,1,Ming,8,2022
academia,494.93,1,1,Gang,12,2015
entrega,154.62,1,1,Ming,12,2020
loja_de_conveniencia,102.48,1,2,Ursula,2,2019
associacoes_clubes,84.49,1,4,Sumitra,12,2021
restaurantes,769.59,1,5,Qiang,11,2017
videogames,23.77,1,1,Anna,10,2017
padaria,120.79,1,3,Gregory,5,2020
assinatura_de_servicos,484.06,1,8,Gustavo,9,2018
vestuario_e_acessorios,66.72,1,4,Ming,3,2020
outros_cursos,291.32,1,1,Mariama,8,2017
supermercado_mercearia,45.01,1,3,Zhigang,4,2017
taxi_transporte_por_aplicativo,154.38,1,4,Sam,11,2019
dentista,37.53,1,1,Ming,3,2018
restaurantes,148.18,1,4,Ramesh,5,2017
moveis_decoracao,46.13,1,5,Sita,7,2016
associacoes_clubes,35.1,1,1,Paula,10,2018
cursos_idiomas,102.84,1,6,Hieu,2,2015
cinema,37.74,3,1,Solomon,11,2020
cinema,173.04,1,1,Yuhua,7,2015
combustível,89.28,1,1,Jianming,12,2022
outros_cursos,81.92,1,1,Sergey,4,2016
livraira_papelaria,69.9,1,8,Kathy,9,2016
eletronicos,37.09,1,1,Adel,9,2017
outros_cursos,81.3,1,2,Kassa,5,2022
videogames,68.8,1,1,Sara,1,2015
estacionamento,32.16,1,10,Linh,10,2016
cursos_idiomas,236.7,1,2,Heba,8,2022
supermercado_mercearia,42.68,1,1,Yoko,7,2022
associacoes_clubes,71.49,1,1,Monica,10,2022
cinema,73.15,1,1,Luz,10,2016
farmacia,47.59,1,3,Paula,6,2021
ingresso_entretenimento,88.72,1,4,Jacob,7,2021
passagem_aerea_taxas,89.58,1,1,Kassa,3,2021
spa_massagem,66.0,1,1,Mariama,12,2020
passagem_aerea_taxas,85.23,1,1,Gang,10,2017
videogames,95.67,1,8,Wenjie,10,2019
eletronicos,16.14,1,3,Sergio,7,2022
eletronicos,173.88,1,1,Luisa,1,2020
ingresso_entretenimento,209.78,1,2,Zhigang,7,2019
moveis_decoracao,56.39,1,1,Gang,1,2018
entrega,138.6,1,1,Heba,11,2018
supermercado_mercearia,253.52,1,1,Hieu,3,2016
veterinario,37.54,1,5,Joao,9,2022
vestuario_e_acessorios,62.25,1,1,Sita,7,2015
taxi_transporte_por_aplicativo,92.99,1,2,Joao,6,2022
cinema,162.55,2,8,Luisa,3,2016
assinatura_de_servicos,97.36,1,3,Mariama,2,2019
tv_internet,910.6,1,1,Khalid,7,2017
cursos_idiomas,56.16,1,2,Saroj,6,2017
cafeteria,78.02,1,1,Usha,7,2015
veterinario,2028.75,7,1,Nguyen,10,2017
passagem_aerea_taxas,408.9,2,5,Zhihua,12,2015
veterinario,103.55,1,1,Gang,10,2020
artigos_esportivos,117.38,1,1,Adam,1,2018
dentista,58.94,1,2,Suresh,3,2017
passagem_aerea_taxas,36.22,1,8,Ida,2,2016
salao_barbearia,89.84,1,1,Luiz,2,2018
hospedagem,722.05,1,5,Khalid,6,2020
academia,3666.42,1,1,Cong,3,2017
lavanderia,135.93,1,1,Gustavo,12,2020
cursos_idiomas,156.32,1,1,Cong,6,2016
academia,106.11,1,1,Luisa,3,2016
entrega,65.0,1,1,Ming,10,2019
passagem_aerea_taxas,124.85,1,1,Wendy,6,2016
farmacia,111.56,1,2,Leila,12,2018
cafeteria,116.43,1,4,Khalid,6,2018
tv_internet,57.54,1,1,Ravi,7,2015
outros_cursos,83.13,1,6,Arthur,4,2016
veterinario,345.91,1,1,Anna,12,2021
outros_cursos,117.97,1,2,Kseniya,6,2019
spa_massagem,141.83,1,1,Adel,8,2021
associacoes_clubes,48.62,1,1,Suresh,10,2019
salao_barbearia,464.34,1,2,Kathy,10,2015
tv_internet,21.38,1,1,Gopal,4,2016
jardinagem,1391.35,1,1,Gang,7,2019
outros_gastos_saude,1653.6,1,1,Heba,3,2018
lavanderia,83.79,2,2,Sumitra,2,2022
veterinario,26.77,1,6,Saroj,11,2015
farmacia,38.01,1,4,Khalid,4,2019
produtos_de_beleza,128.66,1,1,Yusuf,4,2021
vestuario_e_acessorios,75.53,1,4,Adam,11,2020
outros_gastos_saude,353.51,1,5,Luiz,4,2018
outros_cursos,90.24,1,10,Sergio,10,2015
hospedagem,88.0,1,1,Nina,8,2016
medico,20.86,1,3,Luz,4,2019
eletronicos,5.69,1,1,Joao,9,2022
outros_cursos,132.02,1,5,Ravi,2,2019
outros_gastos_saude,163.69,1,1,Jacob,10,2020
farmacia,149.65,1,6,Ursula,3,2022
mercadorias_em_geral,97.51,1,5,Zainab,5,2016
jardinagem,211.89,1,3,Qinghua,9,2017
farmacia,201.12,1,1,Gopal,10,2017
taxi_transporte_por_aplicativo,83.55,1,4,Yusuf,6,2020
videogames,26.25,1,5,Ravi,3,2018
outros_gastos_saude,87.51,1,3,Mikhail,7,2015
hospedagem,65.0,1,1,Joao,6,2019
medico,18.44,1,1,Zhigang,5,2022
produtos_de_beleza,333.9,1,1,Abdul,4,2018
vestuario_e_acessorios,162.29,1,1,Simone,10,2022
veterinario,42.42,1,1,Claudio,4,2018
associacoes_clubes,110.77,1,2,Suresh,2,2018
tv_internet,118.84,1,1,Kassa,7,2017
pet_shop,95.58,1,1,Saroj,4,2022
lavanderia,29.47,1,2,Luisa,9,2020
cursos_idiomas,189.1,1,1,Abdul,2,2019
cafeteria,26.2,1,10,Claudio,10,2016
associacoes_clubes,149.54,1,1,Sergio,6,2019
mercadorias_em_geral,113.01,1,1,Gustavo,9,2022
taxi_transporte_por_aplicativo,55.82,1,9,Hossein,9,2020
combustível,907.8,1,4,Haiying,4,2020
livraira_papelaria,45.68,1,1,Wendy,2,2018
ingresso_entretenimento,108.3,1,1,Cong,12,2015
taxi_transporte_por_aplicativo,40.09,1,1,Cong,12,2021
outros_cursos,105.06,1,3,Hieu,11,2020
assinatura_de_servicos,106.52,1,6,Ravi,4,2018
combustível,60.1,1,5,Karina,7,2018
supermercado_mercearia,636.9,1,2,Kim,4,2016
supermercado_mercearia,63.4,1,1,Pramila,2,2019
jardinagem,39.03,1,9,Yuhua,8,2017
brinquedos_artigos_infantis,77.75,1,1,Shah,3,2016
loja_de_conveniencia,153.9,1,1,Mike,1,2016
supermercado_mercearia,14.1,1,2,Sita,10,2021
pet_shop,286.34,1,1,Ravi,11,2020
artigos_esportivos,55.0,1,1,Paula,8,2019
padaria,44.0,1,1,Anna,7,2015
passagem_aerea_taxas,64.22,1,4,Lal,8,2016
estacionamento,161.23,1,1,Nina,4,2019
farmacia,237.0,1,1,Mariama,8,2020
pet_shop,34.0,1,6,Shigeru,9,2020
academia,45.86,1,2,Monica,5,2016
supermercado_mercearia,390.47,1,2,Ramesh,7,2020
outros_esportes,40.77,1,1,Nikolay,3,2018
farmacia,57.72,1,1,Joao,8,2017
outros_esportes,39.6,1,1,Wendy,6,2021
mercadorias_em_geral,24.73,1,10,Adel,2,2015
supermercado_mercearia,94.58,1,8,Linh,8,2021
salao_barbearia,96.32,1,1,Jeff,1,2019
loja_de_conveniencia,57.69,1,4,Virginia,12,2020
bares_e_bebidas,32.62,3,1,Tun,4,2017
jardinagem,43.23,1,1,Monica,12,2015
artigos_esportivos,57.0,1,5,Sita,1,2021
medico,133.05,1,5,Shah,4,2020
medico,128.25,1,1,Petra,11,2019
hospedagem,48.79,2,2,Zhigang,8,2017
tv_internet,153.1,1,9,Roman,11,2022
videogames,157.2,1,10,Suresh,5,2022
associacoes_clubes,179.98,1,1,Solomon,8,2021
restaurantes,140.49,1,1,Wendy,8,2020
pet_shop,60.46,1,1,Nur,5,2015
restaurantes,138.6,1,1,Chantal,6,2020
outros_gastos_saude,116.43,1,1,Priyanka,5,2020
outros_esportes,49.1,1,6,Nina,11,2018
lavanderia,467.8,1,4,Gopal,6,2015
pet_shop,64.23,1,1,Mike,3,2022
ingresso_entretenimento,51.84,1,8,Wenjie,7,2016
restaurantes,59.12,22,8,Xiaomin,4,2020
assinatura_de_servicos,62.33,1,10,Kassa,10,2015
spa_massagem,1.71,1,4,Luiz,4,2018
jardinagem,23.79,1,1,Leila,4,2016
academia,129.36,1,3,Yoko,5,2018
estacionamento,71.71,1,1,Zhigang,10,2022
videogames,83.76,1,1,Jianmin,6,2018
tv_internet,79.9,1,1,Qinghua,1,2016
spa_massagem,113.15,1,1,Ursula,5,2020
outros_esportes,100.0,1,3,Michael,4,2016
combustível,86.14,1,1,Roman,6,2018
veterinario,1.96,1,1,Luiz,8,2016
cursos_idiomas,131.12,1,10,Adam,7,2017
jardinagem,48.83,1,2,Zainab,12,2015
livraira_papelaria,64.09,1,1,Haiying,11,2021
cursos_idiomas,133.18,1,8,Zhigang,9,2018
academia,294.19,1,5,Jianmin,1,2021
veterinario,361.04,1,4,Arthur,8,2021
jardinagem,85.89,1,1,Hieu,11,2020
brinquedos_artigos_infantis,329.5,1,3,Pramila,1,2016
produtos_de_beleza,159.1,1,5,Linh,6,2022
cinema,342.38,1,1,Mike,6,2016
pet_shop,215.14,1,1,Monica,1,2020
combustível,87.64,1,1,Gopal,9,2021
salao_barbearia,50.09,1,1,Leila,5,2018
farmacia,1310.23,1,4,Mikhail,6,2017
supermercado_mercearia,502.8,1,8,Zhihua,9,2016
padaria,75.83,1,1,Zhihua,6,2016
outros_esportes,72.99,1,1,Luisa,4,2018
outros_cursos,115.8,1,1,Nur,3,2015
combustível,294.7,1,8,Zainab,9,2020
veterinario,54.11,1,6,Gustavo,11,2015
artigos_esportivos,87.13,1,1,Norma,11,2018
tv_internet,187.1,1,2,Norma,7,2021
associacoes_clubes,74.48,1,1,Zhihua,9,2021
pet_shop,31.75,1,2,Yuhua,12,2016
jardinagem,334.78,1,3,Kamal,10,2019
loja_de_conveniencia,175.41,1,1,Shah,12,2016
farmacia,153.75,1,5,Kathy,12,2015
taxi_transporte_por_aplicativo,93.52,1,3,Saroj,10,2019
restaurantes,29.38,1,3,Christina,8,2020
dentista,108.86,1,4,Pramila,10,2021
ingresso_entretenimento,1520.77,1,1,Sayed,5,2015
lavanderia,54.0,1,1,Christina,2,2018
eletronicos,33.27,1,1,Wendy,12,2017
mercadorias_em_geral,183.47,1,2,Ming,4,2015
spa_massagem,78.07,1,1,Luisa,5,2017
ingresso_entretenimento,264.72,1,3,Solomon,11,2022
videogames,42.09,1,1,Monica,3,2020
medico,68.7,1,1,Adam,8,2017
cursos_idiomas,51.88,1,1,Jianming,5,2020
tv_internet,114.85,1,3,Luisa,4,2019
cinema,73.63,1,1,Ida,4,2021
eletronicos,48.95,2,1,Petra,9,2016
artigos_esportivos,2794.5,1,2,Adel,11,2018
jardinagem,100.53,1,6,Elizabeth,11,2021
produtos_de_beleza,66.67,1,1,Juana,3,2017
tv_internet,71.04,1,1,Shah,4,2016
vestuario_e_acessorios,76.7,1,2,Abdul,10,2020
spa_massagem,209.2,1,1,Nguyen,12,2018
assinatura_de_servicos,42.86,1,1,Virginia,12,2019
cursos_idiomas,0.38,1,1,Anna,10,2021
produtos_de_beleza,218.7,1,1,Osman,9,2017
salao_barbearia,33.23,1,1,Xiaomin,3,2018
eletronicos,146.25,1,1,Leila,3,2021
outros_cursos,258.9,1,1,Karina,8,2016
combustível,114.09,1,3,Elizabeth,5,2022
spa_massagem,256.43,1,1,Christina,4,2021
entrega,181.42,1,6,Luiz,9,2019
artigos_esportivos,86.9,1,1,Ramesh,6,2022
restaurantes,142.64,1,1,Nguyen,9,2015
medico,16.38,1,1,Sam,7,2019
padaria,80.33,1,5,Gang,10,2019
vestuario_e_acessorios,154.61,1,1,Farzana,12,2018
outros_gastos_saude,96.8,1,1,Mariama,2,2015
vestuario_e_acessorios,55.1,1,1,Petra,5,2017
veterinario,85.92,1,2,Gopal,8,2022
restaurantes,29.22,2,2,Hieu,9,2022
ingresso_entretenimento,61.11,1,5,Petra,4,2015
medico,161.18,1,4,Hossein,5,2020
outros_esportes,446.22,1,6,Monica,4,2021
outros_esportes,42.87,1,3,Adel,10,2021
vestuario_e_acessorios,79.09,1,5,Christina,1,2019
artigos_esportivos,162.04,1,1,Ming,9,2016
taxi_transporte_por_aplicativo,77.57,1,1,Juana,5,2018
mercadorias_em_geral,514.35,1,1,Abdul,8,2018
cursos_idiomas,171.87,1,8,Luz,12,2016
hospedagem,165.28,1,1,Gregory,5,2018
hospedagem,151.97,1,1,Kamal,5,2020
moveis_decoracao,102.85,1,7,Abdul,2,2020
estacionamento,48.22,1,4,Adam,3,2022
associacoes_clubes,34.13,1,4,Amy,9,2022
tv_internet,514.92,1,1,Mohamad,7,2022
estacionamento,191.67,1,1,Osman,3,2016
assinatura_de_servicos,105.24,1,1,Nina,7,2020
dentista,41.58,1,6,Chantal,10,2022
brinquedos_artigos_infantis,55.63,1,1,Cong,5,2021
supermercado_mercearia,196.33,1,2,Ursula,3,2020
outros_gastos_saude,100.0,1,3,Dolores,10,2015
cinema,102.03,1,1,Gopal,1,2020
estacionamento,41.0,1,1,Leila,4,2021
academia,34.24,1,3,Khalid,9,2017
cursos_idiomas,172.52,1,6,Xiaoling,6,2017
vestuario_e_acessorios,103.55,1,3,Zainab,7,2018
vestuario_e_acessorios,87.66,2,10,Priyanka,4,2020
associacoes_clubes,341.33,1,8,Claudio,5,2015
lavanderia,37.15,1,2,Adel,1,2015
ingresso_entretenimento,89.27,1,1,Usha,4,2022
outros_gastos_saude,55.63,1,2,Leila,6,2018
outros_cursos,100.17,1,2,Cynthia,8,2020
estacionamento,199.79,1,1,Roman,9,2019
veterinario,222.62,1,7,Sergio,2,2022
spa_massagem,63.13,1,1,Ming,1,2018
videogames,230.5,1,4,Chantal,1,2021
associacoes_clubes,50.63,1,5,Abdul,9,2021
lavanderia,31.83,1,1,Usha,5,2015
videogames,335.47,1,1,Wendy,12,2018
cursos_idiomas,232.05,1,10,Luz,4,2021
outros_esportes,138.55,1,2,Mohamad,8,2018
videogames,43.28,1,2,Petra,9,2017
medico,37.77,1,1,Amy,11,2018
combustível,27.14,1,4,Jeff,8,2017
bares_e_bebidas,83.75,1,3,Michael,12,2016
outros_esportes,1775.26,1,1,Yuhua,2,2017
vestuario_e_acessorios,86.41,1,1,Cong,10,2021
videogames,418.92,1,1,Heba,4,2022
farmacia,383.03,1,4,Saroj,3,2019
loja_de_conveniencia,49.34,1,1,Norma,5,2016
spa_massagem,148.98,1,1,Joao,8,2018
veterinario,73.47,1,4,Gopal,11,2017
cafeteria,79.61,1,1,Joseph,6,2022
videogames,236.82,1,1,Monica,7,2017
taxi_transporte_por_aplicativo,135.77,1,2,Sergio,4,2022
vestuario_e_acessorios,95.44,1,2,Gopal,2,2022
eletronicos,217.64,1,1,Tania,7,2020
associacoes_clubes,21.15,1,1,Dolores,3,2022
tv_internet,25.0,1,10,Zainab,10,2017
combustível,810.13,1,6,Xiaomin,2,2021
combustível,779.9,1,1,Amy,4,2015
vestuario_e_acessorios,120.68,1,1,Sergio,10,2018
artigos_esportivos,205.5,1,2,Luisa,5,2020
tv_internet,100.73,1,5,Osman,2,2022
jardinagem,69.4,1,1,Petra,2,2015
cinema,131.44,1,1,Sumitra,8,2016
pet_shop,174.74,1,1,Petra,1,2019
estacionamento,470.95,1,1,Radha,5,2019
lavanderia,267.16,1,1,Abdul,8,2016
brinquedos_artigos_infantis,25.09,1,1,Tun,6,2021
loja_de_conveniencia,27.79,1,1,Gopal,10,2022
outros_gastos_saude,99.65,1,3,Sam,12,2017
associacoes_clubes,235.28,1,3,Solomon,7,2022
taxi_transporte_por_aplicativo,45.09,1,2,Adel,12,2015
livraira_papelaria,57.57,1,3,Juana,9,2021
pet_shop,65.78,1,1,Juana,12,2021
salao_barbearia,79.53,1,1,Kseniya,8,2016
passagem_aerea_taxas,100.33,1,2,Herbert,11,2017
taxi_transporte_por_aplicativo,122.11,1,1,Juana,3,2021
assinatura_de_servicos,79.26,1,4,Jeff,2,2018
entrega,158.26,1,1,Norma,8,2016
mercadorias_em_geral,15.0,1,1,Petra,2,2020
outros_gastos_saude,58.34,1,3,Simone,7,2019
produtos_de_beleza,262.7,1,1,Zhihua,1,2021
livraira_papelaria,45.22,1,3,Anna,3,2021
eletronicos,28.13,2,1,Leila,1,2017
assinatura_de_servicos,34.77,1,1,Sergey,9,2022
livraira_papelaria,215.14,1,1,Elizabeth,3,2022
moveis_decoracao,96.22,1,1,Shigeru,8,2019
medico,36.46,1,1,Wenjie,3,2020
